Username,Handle,Timestamp,Comments,Likes,Retweets,Text
Greta Wall,@GretaLWall,2020-12-17T15:44:04.000Z,"#MORE Single family starts rose 0.4% to a seasonally adjusted annual rate of 1.186 million units -- highest since April 2007

Multi-family starts surged 4% to a pace of 361,000 units

Permits for future builds rose 6.2% in November, to a rate of 1.639 million units",7,67,347
Greta Wall,@GretaLWall,2020-12-17T15:44:04.000Z,"#NEW U.S. home building continues to boom
@CommerceGov
 reports housing starts rose 1.2% in Nov. to a seasonally adjusted rate of 1.547mn units

That beat economists' expectations for 1.530mn units and is nearing the all-time high set in Feb.

Starts surged 12.8% year-over-year",10,69,353
One America News,@OANN,2020-12-17T15:35:01.000Z,Biden’s immigration policies would flood U.S. with migrants - https://oann.com/bidens-immigration-policies-would-flood-u-s-with-migrants/…  #OANN,273,916,2.5K
One America News,@OANN,2020-12-16T20:21:17.000Z,"Vice President Mike Pence will deliver remarks at a Defend the Majority Rally in Columbus, Ga. on Thursday, December 17th at 12 p.m. ET / 9 a.m. PT.
Tune in to 
@OANN
 for LIVE, uninterrupted coverage! #OANN",270,870,4.2K
One America News,@OANN,2020-12-16T20:23:59.000Z,"Join Vice President Mike Pence as he delivers remarks with Sen. David Perdue, Sen. Kelly Loeffler and more at a Defend the Majority Rally in Macon, Ga.!
Tune in to 
@OANN
 for LIVE, uninterrupted coverage on Thursday, December 17th at 2 p.m. ET / 11 a.m. PT. #OANN",79,428,2K
One America News,@OANN,2020-12-17T14:17:23.000Z,"Good morning! Tune in to One America News for the latest!

(Photo:  An American flag flies outside the Department of Justice in Washington, D.C. -- Andrew Harnik via AP) #OANN",55,200,1.6K
Alex Salvi,@alexsalvinews,2020-12-17T09:34:02.000Z,NEW: French president Emmanuel Macron tests positive for COVID-19 and is self-isolating for the next seven days.,165,387,1.2K
One America News,@OANN,2020-12-17T04:19:38.000Z,"Arizona subpoenas forensic exam of voting machines https://rumble.com/vbygp9-arizona-subpoenas-forensic-exam-of-voting-machines.html?mref=5z34n&mc=c3aii… #OANNArizona subpoenas forensic exam of voting machines
The Arizona State Senate subpoenas a forensics exam of voting machines in Maricopa County. One America's Christina Bobb spoke with Arizona state representative Mark Finchem (R-Ariz.) to get his perspe
rumble.com",148,1.7K,8K
One America News,@OANN,2020-12-17T04:19:04.000Z,"California residents rush to sign petition recalling Gov. Newsom after disastrous lockdowns - https://rumble.com/vbygwh-california-residents-rush-to-sign-petition-recalling-gov.-newsom-after-disa.html?mref=5z34n&mc=c3aii… #OANNCalifornia residents rush to sign petition recalling Gov. Newsom after disastrous lockdowns
California Governor Gavin Newsom is making national headlines, but for all the wrong reasons. Newsom's response to the coronavirus, combined with ongoing lockdowns that have cost millions their jobs,
rumble.com",236,2.5K,10.9K
One America News,@OANN,2020-12-17T03:58:35.000Z,"Ayatollah Khamenei resurfaces after reports of poor health, reiterates threats to U.S. and President Trump - https://oann.com/ayatollah-khamenei-resurfaces-after-reports-of-poor-health-reiterates-threats-to-u-s-and-president-trump/… #OANNAyatollah Khamenei resurfaces after reports of poor health, reiterates
Iranian Ayatollah Ali Khamenei recently made the first televised appearance since reports of his grave illness.
oann.com",61,254,684
Chanel Rion OAN,@ChanelRion,2020-12-16T20:10:49.000Z,"Krebs tells Election Hearing Dominion audit was false.

Author of audit Russ Ramsland tells 
@OANN
: ""Krebbs hasn’t seen all the logs, we have. He is simply wrong. And why is he so afraid of audits, they seem very imp. for public co. reports to SEC... Why not the voting system?""",371,7K,22.9K
One America News,@OANN,2020-12-17T03:16:57.000Z,"Mich. fraud witness debunks Dominion CEO testimony, says Poulos falsely denied internet connection  https://oann.com/mich-fraud-witness-debunks-dominion-ceo-testimony-says-poulos-falsely-denied-internet-connection-ballot-dumps/… #OANNMich. fraud witness debunks Dominion CEO testimony, says Poulos falsel
Michigan's top witness of election fraud debunked recent claims that Dominion CEO John Poulos made under oath to a State Senate Committee.
oann.com",168,2K,6.9K
One America News,@OANN,2020-12-17T02:09:28.000Z,"Group of incoming GOP members demand Speaker Pelosi open investigation into voting irregularities - https://oann.com/group-of-incoming-gop-members-demand-speaker-pelosi-open-investigation-into-voting-irregularities/… #OANNGroup of incoming GOP members demand Speaker Pelosi open investigation
More than two dozen GOP representatives-elect are demanding House Speaker Nancy Pelosi launch an investigation into voting irregularities in the 2020 election.
oann.com",276,1.3K,6.5K
Alex Salvi,@alexsalvinews,2020-12-17T01:34:26.000Z,"Tonight on #AfterHours on 
@OANN
:

Senate Voting Hearing - 
@marc_lotter
 
Mueller v. Hunter Probe - 
@rickwgates
 
Shifting Media Scrutiny - 
@ErinElmore
 
Republican Activism - 
@ScottPresler
 

Tune in at 10:00pm ET / 7:00pm PT!0:24
44.3K views",38,189,832
Alex Salvi,@alexsalvinews,2020-12-17T01:12:58.000Z,"NEW: The CISA, FBI & ODNI release a joint statement on the foreign cyber attack compromising U.S. agencies: 

""While we continue to work to understand the full extent of this campaign, we know this compromise has affected networks within the federal government.""",85,813,2.3K
Jack Posobiec,@JackPosobiec,2020-12-17T01:19:03.000Z,"If you’ve been following me today you already know the backstoryQuote Tweet
Office of the DNI
@ODNIgov
 · Dec 16
Amanda Schoch, ODNI Director of Strategic Communications: ""This afternoon the DNI was notified by career intelligence officials that the Intelligence Community will not meet the December 18 deadline, set by Executive Order and Congress..."" (1/3)
Show this thread",154,550,2.7K
One America News,@OANN,2020-12-16T21:28:09.000Z,"Officials worry that COVID-based prison releases pose danger for communities - https://oann.com/officials-worry-that-covid-based-prison-releases-pose-danger-for-communities/… #OANNOfficials worry that COVID-based prison releases pose danger for commu
The American Civil Liberties Union has called for the release of thousands of at-risk inmates amid a surge in coronavirus cases throughout the nation's prison system. However, legislators and law
oann.com",160,257,900
Greta Wall,@GretaLWall,2020-12-16T21:11:34.000Z,"#MarketWrap Wall St closes mixed, NASDAQ sets closing record

DJIA -0.15%, 44.77 points at 30,154

NASDAQ +0.50%, 63.13 points at 12,658

S&P 500 +0.18%, 6.55 points at 3,701",10,64,408
One America News,@OANN,2020-12-16T19:36:18.000Z,"L.A. County DA weighs dropping special charges for suspected double murderer - https://oann.com/l-a-county-da-weighs-dropping-special-charges-for-suspected-double-murderer/… #OANNL.A. County DA weighs dropping special charges for suspected double mu
The new district attorney for Los Angeles County seeks dropped charges for a man accused of murdering an off-duty sheriff's deputy and a professional skateboarder.
oann.com",83,240,516
One America News,@OANN,2020-12-16T19:27:54.000Z,"#HappeningNow on 
@OANN
: VP Pence speaks at 'Life is Winning' event in Washington, D.C. 

Tune in for LIVE coverage! #OANN",56,299,2.5K
Greta Wall,@GretaLWall,2020-12-16T19:21:15.000Z,"#MORE The Central Bank revised its outlook for the labor market, predicting the unemployment rate will fall to 5% by the end of 2021 vs previous estimate for 5.5%",17,95,617
Greta Wall,@GretaLWall,2020-12-16T19:21:15.000Z,"#MORE Fed says those asset purchases “help foster smooth market functioning and accommodative financial conditions, thereby supporting the flow of credit to households and businesses""",5,55,267
Greta Wall,@GretaLWall,2020-12-16T19:21:15.000Z,"#NEW Federal Reserve wraps final meeting of 2020 leaving interest rates unchanged at 0-0.25%

FOMC says it will continue purchases of $120bn of bonds each month “until substantial further progress has been made toward the Committee’s maximum employment and price stability goals""",8,80,320
CaitlinSinclairTV,@CSinclairtv,2020-12-16T18:35:00.000Z,"""Dr"" Jill Biden
""President-Elect"" Biden
""Health Expert"" Bill Gates
""There's been no voter fraud""
""I know nothing about any China business dealings""",177,837,4.7K
Robert Herring,@RobHerring,2020-12-16T17:49:45.000Z,"One America News will not recognize Biden as the President-elect as all of our investigations indicate there was fraud in voting. 

There will be no decision until Jan. 6, 2021. 
@OANN",1.4K,7.1K,22.9K
Greta Wall,@GretaLWall,2020-12-16T17:36:31.000Z,"#NEW Growth slows in both the manufacturing and services sectors in early December
@IHSMarkitPMI
 flash composite index fell 2.9 pts to 55.7 -- 3-month low

Manufacturing PMI declined 0.5 pts to 56.5

Services PMI down 1.7 pts to 57.3

Any reading above 50 signals expansion",25,76,401
One America News,@OANN,2020-12-16T17:24:40.000Z,"House Speaker Pelosi enacts face mask mandate on Capitol Hill - https://oann.com/house-speaker-pelosi-enacts-mask-mandate-on-capitol-hill/… #OANNHouse Speaker Pelosi enacts face mask mandate on Capitol Hill | One Am
Speaker of the House Nancy Pelosi has been pushing a new congressional mask mandate while threatening to silence those that do not comply. During the House's pro forma session Tuesday, she announ
oann.com",494,323,629
Jennifer Franco,@jennfranconews,2020-12-16T16:52:51.000Z,HappeningNow: Former CISA Director Christopher Krebs is testifying on 2020 voting irregularities before the Senate Homeland Security and Governmental Affairs Committee.,373,762,5.3K
One America News,@OANN,2020-12-16T16:38:14.000Z,"Fla. Gov. DeSantis says restaurants should remain open - https://oann.com/fla-gov-desantis-says-restaurants-should-remain-open/… #OANNFla. Gov. DeSantis says restaurants should remain open | One America N
The governor of Florida recently reaffirmed his support for small business owners and restaurant workers amid the coronavirus pandemic.
oann.com",92,595,4.3K
Robert Herring,@RobHerring,2020-12-16T15:38:22.000Z,"Tune in to 
@OANN
 for full, uninterrupted coverage of the Senate hearing regarding election fraud. #OANNQuote Tweet
One America News
@OANN
 · Dec 16
#BREAKING: Senate Homeland Security Committee hearing on election irregularities now underway. 

Tune in to One America News for LIVE coverage! #OANN",69,290,1.3K
One America News,@OANN,2020-12-16T15:23:52.000Z,"Operation Warp Speed adviser urges President Trump to promote COVID-19 vaccine - https://oann.com/operation-warp-speed-adviser-urges-president-trump-to-promote-covid-19-vaccine/… #OANNOperation Warp Speed adviser urges President Trump to promote COVID-19
The chief scientist behind Operation Warp Speed has urged President Trump to promote the new COVID-19 vaccine. During an interview on Tuesday, Dr. Moncef Slaoui said the President has been very suppor
oann.com",80,110,551
One America News,@OANN,2020-12-16T15:04:42.000Z,"#BREAKING: Senate Homeland Security Committee hearing on election irregularities now underway. 

Tune in to One America News for LIVE coverage! #OANN",209,1.6K,9.1K
One America News,@OANN,2020-12-16T14:59:03.000Z,"Dominion falsely claims QR codes protect against fraud https://rumble.com/vbxr6d-dominion-falsely-claims-qr-codes-protect-against-fraud.html… #OANN 
@ChanelRionDominion falsely claims QR codes protect against fraud
Dominion executives are being called out for making false claims about the company as lawmakers increase calls to it's officials to answer for election irregularities. One America's Chanel Rion has mo
rumble.com",194,4.7K,10.4K
One America News,@OANN,2020-12-16T14:57:24.000Z,"'This election is far from over,' says Ariz. state Rep. Mark Finchem https://rumble.com/vbxre5-this-election-is-far-from-over-says-ariz.-state-rep.-mark-finchem.html… #OANN 
@CSinclairtv'This election is far from over,' says Ariz. state Rep. Mark Finchem
An Arizona representative recently laid out the fraud and voting irregularities that the state continues to observe as well as its impact on the outcome of the 2020 election. One America's Caitlin Sin
rumble.com",108,1K,5.1K
One America News,@OANN,2020-12-16T14:56:05.000Z,"Senators to hear testimony on election security - https://oann.com/senators-to-hear-testimony-on-election-security/… #OANNSenators to hear testimony on election security | One America News Net
Members of the Senate Homeland Security Committee are making last minute preparations for a hearing into election irregularities. On Tuesday, Sen. Josh Hawley (R-Mo.) sat down with One America News to
oann.com",72,315,1.6K
One America News,@OANN,2020-12-16T14:34:20.000Z,"GOP electors cast votes for President Trump despite Dem opposition in key battleground states https://rumble.com/vbxqz5-gop-electors-cast-votes-for-president-trump-despite-dem-opposition-in-key-b.html… #OANN 
@PearsonSharpGOP electors cast votes for President Trump despite Dem opposition in key battleground states
Republican electors in key battleground states defy Democrats and cast their votes for President Trump. One America's Pearson Sharp has more on the historic decision.
rumble.com",117,886,4.2K
